shelter_id,reference_common_ids,municipality,shelter_name,address,reference_same_address_as_emergency_site,reference_other_mayor_matters,reference_accepted_persons,portal_capacity_persons,latitude,longitude,2026-07-29,2026-07-30,2026-07-31,2026-08-01,2026-08-02,2026-08-03,2026-08-04,2026-08-05,2026-08-06,2026-08-08,2026-08-09,2026-08-10,2026-08-11
ref:E4310000256111,E4310000256111,熊本市,城北小学校,熊本県熊本市北区清水新地1-4-1,1,,,,32.849235,130.730549,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000216111,E4310000216111,熊本市,城南中学校,熊本県熊本市南区八幡8-1-1,1,,,,32.7438,130.686871,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000210111,E4310000210111,熊本市,城南小学校,熊本県熊本市南区南高江4-2-70,1,,,,32.751467,130.691177,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000202111,E4310000202111,熊本市,城南総合スポーツセンター,熊本県熊本市南区城南町舞原144-1,1,,,,32.70785024,130.7481883,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000196111,E4310000196111,熊本市,城南老人福祉センター,熊本県熊本市南区城南町宮地1050番地,1,,,,32.708973,130.728886,未開設,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）
ref:E4310000027111,E4310000027111,熊本市,城山小学校,熊本県熊本市西区城山大塘1-23-1,1,,,,32.778041,130.65709,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000081111,E4310000081111,熊本市,城東小学校,熊本県熊本市中央区千葉城町5-1,1,,,,32.808347,130.709322,開設（不明）,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000020111,E4310000020111,熊本市,城西中学校,熊本県熊本市西区小島8-17-1,1,,,,32.782574,130.63292,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000040111,E4310000040111,熊本市,城西小学校,熊本県熊本市西区島崎3丁目12-60,1,,,,32.80565366,130.6827819,未開設,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,未開設,未開設,未開設
ref:E4310000114111,E4310000114111,熊本市,壼川小学校,熊本県熊本市中央区壼川1-4-5,1,,,,32.81301698,130.710128,開設（不明）,開設（不明）,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000303111,E4310000303111,熊本市,大和地域コミュニティセンター,熊本県熊本市北区植木町大和70-22,1,,,,32.880621,130.672335,開設（不明）,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000095111,E4310000095111,熊本市,大江交流室・公民館,熊本県熊本市中央区大江6丁目1-85,1,,,,32.798861,130.725085,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）
ref:E4310000092111,E4310000092111,熊本市,大江小学校,熊本県熊本市中央区大江3-5-31,1,,,,32.801929,130.725461,開設（不明）,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000171111,E4310000171111,熊本市,天明まちづくりセンター・公民館,熊本県熊本市南区奥古閑町2035,1,,,,32.732919,130.636721,未開設,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）
ref:E4310000172111,E4310000172111,熊本市,天明中学校,熊本県熊本市南区奥古閑町2146-1,1,,,,32.734407,130.636153,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000170111,E4310000170111,熊本市,天明体育館,熊本県熊本市南区奥古閑町1877,1,,,,32.732474,130.635933,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000173111,E4310000173111,熊本市,奥古閑小学校,熊本県熊本市南区奥古閑町4072,1,,,,32.730577,130.62465,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000222111,E4310000222111,熊本市,富合中学校,熊本県熊本市南区富合町平原56番地,1,,,,32.707161,130.684102,未開設,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,未開設
ref:E4310000221111,E4310000221111,熊本市,富合小学校,熊本県熊本市南区富合町清藤472,1,,,,32.714091,130.680967,未開設,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設
ref:E4310000019111,E4310000019111,熊本市,小島小学校,熊本県熊本市西区小島7-9-1,1,,,,32.778943,130.634586,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4344300007121,E4344300007121,熊本市,小規模多機能ホーム 田原ふれあいの家,熊本県熊本市北区植木町鞍掛1791,,,町が特定した在宅の身体障がい者、要介護者のうち、一般的な避難所では生活に支障をきたすもの,,32.90198664824,130.67576792579,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000167111,E4310000167111,熊本市,尾ノ上小学校,熊本県熊本市東区尾ノ上2-8-1,1,,,,32.793805,130.754073,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設
ref:E4310000138111,E4310000138111,熊本市,山ノ内小学校,熊本県熊本市東区山ノ内4-1-1,1,,,,32.798119,130.771003,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000250111,E4310000250111,熊本市,山本小学校,熊本県熊本市北区植木町内1424,1,,,,32.937435,130.681721,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000254111,E4310000254111,熊本市,山東小学校,熊本県熊本市北区植木町有泉841,1,,,,32.912771,130.707767,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000262111,E4310000262111,熊本市,川上小学校,熊本県熊本市北区西梶尾町480,1,,,,32.870162,130.704649,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000204111,E4310000204111,熊本市,川口小学校,熊本県熊本市南区川口町3045,1,,,,32.717522,130.627347,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000205111,E4310000205111,熊本市,川尻小学校,熊本県熊本市南区川尻4丁目1-1,1,,,,32.739586,130.681744,未開設,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）
ref:E4310000039111,E4310000039111,熊本市,市立千原台高校,熊本県熊本市西区島崎2-37-1,1,,,,32.80685386,130.6865109,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000100111,E4310000100111,熊本市,市立必由館高校,熊本県熊本市中央区坪井4-15-1,1,,,,32.815799,130.714035,開設（不明）,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000086111,E4310000086111,熊本市,帯山中学校,熊本県熊本市中央区帯山1-35-32,1,,,,32.801179,130.74504,開設（不明）,開設（不明）,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000087111,E4310000087111,熊本市,帯山小学校,熊本県熊本市中央区帯山4-11-11,1,,,,32.80193,130.749869,開設（不明）,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000085111,E4310000085111,熊本市,帯山西小学校,熊本県熊本市中央区帯山1-29-8,1,,,,32.802307,130.741402,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000186111,E4310000186111,熊本市,幸田まちづくりセンター・公民館,熊本県熊本市南区幸田2丁目4-1,1,,,,32.766682,130.712253,未開設,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）
ref:E4310000230111,E4310000230111,熊本市,弓削小学校,熊本県熊本市北区弓削3-20-1,1,,,,32.853093,130.780751,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000183111,E4310000183111,熊本市,御幸小学校,熊本県熊本市南区御幸笛田7-16-1,1,,,,32.754308,130.716055,未開設,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000063111,E4310000063111,熊本市,慶徳小学校,熊本県熊本市中央区山崎町72,,,,,32.797031,130.701795,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,開設（不明）,未開設,未開設
ref:E4310000179111,E4310000179111,熊本市,日吉中学校,熊本県熊本市南区近見5-5-1,1,,,,32.764194,130.699259,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000177111,E4310000177111,熊本市,日吉小学校,熊本県熊本市南区近見1-9-30,1,,,,32.766734,130.689465,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000178111,E4310000178111,熊本市,日吉東小学校,熊本県熊本市南区近見5-1-1,1,,,,32.765077,130.697754,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000022111,E4310000022111,熊本市,旧松尾北小学校,熊本県熊本市西区松尾町平山255,1,,,,32.812419,130.625217,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000026111,E4310000026111,熊本市,旧松尾東小学校,熊本県熊本市西区上松尾町2880,1,,,,32.796715,130.634725,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000031111,E4310000031111,熊本市,旧松尾西小学校,熊本県熊本市西区西松尾町4456-1,1,,,,32.797802,130.614508,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
ref:E4310000005111,E4310000005111,熊本市,旧河内小学校白浜分校,熊本県熊本市西区河内町白浜1018-6,1,,,,32.841892,130.586976,未開設,開設（不明）,開設（不明）,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設,未開設
